annee_numero_de_tirage;date_de_tirage;heure_de_tirage;date_de_forclusion;boule1;boule2;boule3;boule4;boule5;boule6;boule7;boule8;boule9;boule10;boule11;boule12;boule13;boule14;boule15;boule16;boule17;boule18;boule19;boule20;multiplicateur;numero_jokerplus;devise;
2021032;16/01/2021;soir;17/04/2021;5;10;11;13;14;16;17;25;26;28;34;37;39;42;43;44;51;55;57;64;2;4 109 329;eur;
2021031;16/01/2021;midi;17/04/2021;2;4;8;10;11;12;16;22;24;29;39;43;44;49;54;56;59;65;66;69;3;8 565 099;eur;
2021030;15/01/2021;soir;16/04/2021;2;12;18;19;21;22;23;31;34;36;38;42;43;45;46;52;56;60;66;68;2;1 026 427;eur;
2021029;15/01/2021;midi;16/04/2021;4;5;6;8;11;15;18;20;22;28;31;33;35;48;49;50;52;62;64;66;2;8 896 128;eur;
2021028;14/01/2021;soir;15/04/2021;12;16;22;25;30;33;34;37;40;42;43;47;51;52;53;60;61;62;65;68;2;5 292 152;eur;
2021027;14/01/2021;midi;15/04/2021;6;7;9;11;19;21;24;28;31;32;41;47;48;51;55;56;58;61;64;68;5;8 062 676;eur;
2021026;13/01/2021;soir;14/04/2021;2;5;9;11;14;15;17;19;29;30;31;40;41;43;47;52;62;64;67;70;2;4 091 791;eur;
2021025;13/01/2021;midi;14/04/2021;1;2;7;15;19;21;24;25;32;38;46;47;52;53;54;57;59;63;65;66;2;6 764 716;eur;
2021024;12/01/2021;soir;13/04/2021;3;5;9;16;18;19;21;25;26;27;28;30;40;42;51;53;60;63;69;70;2;3 400 925;eur;
2021023;12/01/2021;midi;13/04/2021;1;4;18;19;25;30;31;32;39;43;44;47;50;54;55;58;61;64;68;69;2;4 757 338;eur;
2021022;11/01/2021;soir;12/04/2021;1;2;7;8;9;11;15;23;29;32;37;38;41;44;51;54;63;65;68;70;3;0 206 668;eur;
2021021;11/01/2021;midi;12/04/2021;3;7;12;16;17;23;30;33;35;37;38;45;46;50;52;55;61;66;67;69;2;7 598 654;eur;
2021020;10/01/2021;soir;11/04/2021;1;4;8;10;12;13;14;15;18;24;28;30;34;37;47;60;61;63;64;67;2;6 495 209;eur;
2021019;10/01/2021;midi;11/04/2021;1;4;8;13;17;25;27;28;32;33;36;37;53;55;59;64;65;68;69;70;2;8 456 876;eur;
2021018;09/01/2021;soir;10/04/2021;9;12;15;16;21;29;34;35;36;38;39;43;46;48;49;52;57;60;67;70;2;5 890 446;eur;
2021017;09/01/2021;midi;10/04/2021;2;3;5;12;16;18;19;23;30;34;38;41;47;48;54;55;62;66;67;68;2;7 723 064;eur;
2021016;08/01/2021;soir;09/04/2021;2;11;13;14;16;21;27;29;30;40;42;45;46;47;53;55;57;67;68;70;2;8 374 697;eur;
2021015;08/01/2021;midi;09/04/2021;1;4;6;7;9;13;14;18;22;28;29;35;38;40;43;46;49;51;61;69;2;1 086 418;eur;
2021014;07/01/2021;soir;08/04/2021;4;5;11;16;20;21;22;25;29;36;42;44;50;53;55;56;57;65;66;67;2;9 395 973;eur;
2021013;07/01/2021;midi;08/04/2021;7;12;16;17;19;24;25;26;39;42;44;47;50;53;58;63;66;67;68;69;2;6 842 516;eur;
2021012;06/01/2021;soir;07/04/2021;1;7;8;9;13;20;22;26;32;33;38;41;42;50;55;56;61;63;65;66;2;2 043 605;eur;
2021011;06/01/2021;midi;07/04/2021;2;3;5;8;9;14;17;24;38;40;41;42;47;50;51;52;56;57;58;59;3;0 952 184;eur;
2021010;05/01/2021;soir;06/04/2021;5;6;8;9;14;17;18;26;27;28;38;41;43;44;50;51;55;56;58;64;2;0 454 713;eur;
2021009;05/01/2021;midi;06/04/2021;4;6;7;8;12;16;17;27;29;31;35;41;45;46;48;51;53;57;66;67;3;0 071 564;eur;
2021008;04/01/2021;soir;05/04/2021;1;20;22;24;32;34;36;37;38;43;46;49;54;56;59;62;64;66;68;70;2;4 103 907;eur;
2021007;04/01/2021;midi;05/04/2021;3;4;8;21;22;26;27;28;29;32;35;36;45;48;49;50;51;61;65;66;2;5 304 882;eur;
2021006;03/01/2021;soir;04/04/2021;2;3;7;8;16;17;19;21;24;25;30;37;39;49;56;57;60;62;63;67;5;6 825 690;eur;
2021005;03/01/2021;midi;04/04/2021;6;15;16;21;22;23;24;26;31;34;36;37;39;40;63;64;65;67;68;69;5;0 427 588;eur;
2021004;02/01/2021;soir;03/04/2021;1;2;12;15;18;20;27;29;31;43;45;47;49;50;55;56;62;63;66;70;3;2 716 335;eur;
2021003;02/01/2021;midi;03/04/2021;1;3;8;10;14;20;23;24;27;28;29;38;39;41;43;47;56;59;64;69;2;1 987 025;eur;
2021002;01/01/2021;soir;02/04/2021;1;5;6;8;12;13;22;31;33;35;40;41;42;45;55;60;64;65;67;69;2;5 298 689;eur;
2021001;01/01/2021;midi;02/04/2021;2;4;12;13;16;18;19;24;32;33;36;37;40;42;45;48;52;58;64;67;3;2 902 134;eur;
2020732;31/12/2020;soir;01/04/2021;5;9;15;18;27;29;30;37;42;45;46;47;48;49;50;52;61;62;63;66;2;3 884 681;eur;
2020731;31/12/2020;midi;01/04/2021;1;2;3;5;6;8;14;16;17;19;22;23;28;34;35;41;47;54;58;70;2;4 376 696;eur;
2020730;30/12/2020;soir;31/03/2021;10;14;16;18;20;21;23;26;31;33;34;35;36;39;41;54;60;62;69;70;3;8 934 387;eur;
2020729;30/12/2020;midi;31/03/2021;3;4;5;9;19;21;26;32;35;36;37;42;44;45;46;48;52;54;60;61;2;0 566 821;eur;
2020728;29/12/2020;soir;29/04/2021;6;13;15;16;17;24;25;32;40;47;51;54;55;56;57;62;63;67;69;70;2;1 479 352;eur;
2020727;29/12/2020;midi;29/04/2021;7;12;14;15;19;22;23;29;31;33;40;41;46;52;59;60;64;67;68;69;3;0 769 346;eur;
2020726;28/12/2020;soir;28/04/2021;2;3;6;16;22;23;27;30;36;38;41;42;44;45;50;53;58;59;62;64;2;5 055 317;eur;
2020725;28/12/2020;midi;28/04/2021;1;6;7;15;17;21;27;30;31;33;38;39;40;45;48;52;53;55;62;67;2;5 173 253;eur;
2020724;27/12/2020;soir;27/04/2021;1;8;11;13;14;16;17;34;39;42;43;45;47;48;49;51;54;66;67;70;3;1 516 457;eur;
2020723;27/12/2020;midi;27/04/2021;1;4;7;8;14;17;18;19;23;33;38;45;46;48;49;51;55;57;60;70;3;9 650 562;eur;
2020722;26/12/2020;soir;26/04/2021;1;5;6;7;9;18;24;26;27;29;34;35;37;42;43;48;51;60;63;65;3;8 168 534;eur;
2020721;26/12/2020;midi;26/04/2021;1;2;4;7;10;21;25;26;30;35;37;41;44;48;50;51;52;60;62;69;3;1 496 519;eur;
2020720;25/12/2020;soir;25/04/2021;2;4;6;9;16;19;20;28;31;34;36;40;41;47;53;60;63;67;68;70;2;2 135 495;eur;
2020719;25/12/2020;midi;25/04/2021;3;6;8;10;13;15;33;37;39;40;42;44;48;55;56;57;59;63;65;66;3;4 672 499;eur;
2020718;24/12/2020;soir;24/04/2021;1;7;11;16;19;20;22;27;30;36;39;43;45;48;51;54;55;62;63;69;3;6 810 864;eur;
2020717;24/12/2020;midi;24/04/2021;3;4;8;14;15;18;20;21;22;23;32;33;34;38;40;42;53;54;59;68;2;7 272 291;eur;
2020716;23/12/2020;soir;23/04/2021;3;4;12;13;15;21;24;29;30;33;40;41;43;44;48;50;52;61;62;68;2;0 248 004;eur;
2020715;23/12/2020;midi;23/04/2021;5;7;9;10;13;14;15;20;23;24;28;29;31;32;37;38;42;49;51;62;5;2 796 214;eur;
2020714;22/12/2020;soir;22/04/2021;1;2;6;9;10;11;13;15;16;21;30;32;40;41;49;54;56;58;60;69;2;5 087 376;eur;
2020713;22/12/2020;midi;22/04/2021;1;2;4;7;10;15;25;32;33;34;35;44;51;53;54;56;60;61;67;68;3;5 268 113;eur;
2020712;21/12/2020;soir;21/04/2021;1;2;4;8;18;23;24;25;27;30;34;35;42;43;46;47;50;53;60;64;2;2 801 752;eur;
2020711;21/12/2020;midi;21/04/2021;1;8;11;22;24;25;28;29;33;34;36;40;43;48;55;56;58;59;63;67;2;9 536 660;eur;
2020710;20/12/2020;soir;20/04/2021;3;4;6;10;13;29;30;31;38;41;43;44;50;51;56;57;59;60;67;70;3;7 655 502;eur;
2020709;20/12/2020;midi;20/04/2021;4;6;7;11;23;24;30;31;32;33;40;41;48;49;53;56;57;58;61;66;2;2 934 112;eur;
2020708;19/12/2020;soir;19/04/2021;2;4;8;12;15;18;19;22;25;27;34;35;42;44;47;48;51;62;64;69;3;6 940 223;eur;
2020707;19/12/2020;midi;19/04/2021;7;9;12;14;18;19;20;25;26;29;30;35;40;51;59;62;64;65;68;70;3;2 811 484;eur;
2020706;18/12/2020;soir;18/04/2021;2;7;8;12;20;22;25;30;31;33;35;37;38;40;50;56;65;66;69;70;2;3 064 365;eur;
2020705;18/12/2020;midi;18/04/2021;2;3;4;9;11;14;17;18;23;25;26;32;34;35;40;41;44;58;61;70;2;3 110 457;eur;
2020704;17/12/2020;soir;17/04/2021;3;7;8;9;14;18;21;26;28;30;41;42;43;47;54;55;57;60;62;69;2;5 009 043;eur;
2020703;17/12/2020;midi;17/04/2021;8;12;20;21;22;27;29;34;35;36;37;42;46;49;51;53;60;62;66;67;3;8 391 586;eur;
2020702;16/12/2020;soir;16/04/2021;3;7;8;9;12;19;24;26;34;40;46;48;52;56;62;63;64;65;66;70;3;6 142 944;eur;
2020701;16/12/2020;midi;16/04/2021;2;7;9;12;14;20;23;24;25;27;31;33;38;41;42;48;54;59;63;69;2;2 587 688;eur;
2020700;15/12/2020;soir;15/04/2021;7;10;13;14;16;20;22;23;25;27;32;41;43;45;49;52;55;58;68;69;3;7 104 466;eur;
2020699;15/12/2020;midi;15/04/2021;2;4;5;14;19;21;25;27;29;32;35;42;44;45;46;58;60;61;62;64;2;1 418 269;eur;
2020698;14/12/2020;soir;14/04/2021;3;4;9;18;20;23;28;32;33;35;39;40;45;46;51;52;57;65;69;70;5;5 802 461;eur;
2020697;14/12/2020;midi;14/04/2021;5;10;17;20;21;23;24;25;32;34;36;39;43;46;55;56;62;68;69;70;3;1 519 054;eur;
2020696;13/12/2020;soir;13/04/2021;1;2;4;5;7;11;12;13;15;25;29;34;35;39;40;42;61;64;65;70;2;0 357 666;eur;
2020695;13/12/2020;midi;13/04/2021;1;3;7;9;18;21;24;25;26;27;35;44;48;49;57;58;60;61;66;69;2;2 691 396;eur;
2020694;12/12/2020;soir;12/04/2021;2;3;9;10;12;13;16;20;26;29;34;36;38;39;44;46;55;64;65;67;2;7 140 054;eur;
2020693;12/12/2020;midi;12/04/2021;2;8;10;12;14;21;29;32;35;36;37;40;42;43;44;45;46;48;56;66;2;0 418 589;eur;
2020692;11/12/2020;soir;11/04/2021;9;11;13;14;18;19;30;34;36;37;39;40;41;46;47;48;51;57;62;65;3;9 398 900;eur;
2020691;11/12/2020;midi;11/04/2021;4;9;11;14;17;21;28;33;34;37;43;44;50;54;55;56;58;59;68;70;2;2 197 107;eur;
2020690;10/12/2020;soir;10/04/2021;1;6;8;12;21;22;23;24;40;42;44;48;49;56;60;63;65;66;68;69;2;9 778 718;eur;
2020689;10/12/2020;midi;10/04/2021;5;7;8;17;20;22;23;24;28;29;37;41;53;55;58;59;61;67;68;69;2;9 032 823;eur;
2020688;09/12/2020;soir;09/04/2021;2;4;11;12;13;18;21;25;27;29;30;32;35;36;50;53;58;62;66;70;2;0 391 330;eur;
2020687;09/12/2020;midi;09/04/2021;3;5;7;10;15;20;23;25;35;40;43;46;48;50;55;56;57;59;61;69;3;4 345 154;eur;
2020686;08/12/2020;soir;08/04/2021;7;9;10;17;27;30;33;34;37;38;39;41;48;52;56;63;67;68;69;70;3;1 817 091;eur;
2020685;08/12/2020;midi;08/04/2021;2;5;6;9;11;14;16;21;24;25;29;34;36;44;56;57;60;62;69;70;2;5 782 043;eur;
2020684;07/12/2020;soir;07/04/2021;5;8;13;18;22;23;24;25;26;28;29;33;34;37;41;43;49;57;59;67;3;6 779 265;eur;
2020683;07/12/2020;midi;07/04/2021;1;3;9;11;12;14;15;22;25;26;29;31;34;46;49;50;54;63;67;69;2;0 081 440;eur;
2020682;06/12/2020;soir;06/04/2021;6;9;11;14;20;26;31;34;39;40;43;51;53;54;56;59;60;61;65;67;2;5 665 535;eur;
2020681;06/12/2020;midi;06/04/2021;1;3;9;12;16;20;21;22;36;37;39;40;45;46;50;53;57;62;64;67;2;6 804 827;eur;
2020680;05/12/2020;soir;05/04/2021;5;6;11;12;24;26;30;35;43;45;47;49;50;57;60;63;64;65;66;69;2;3 566 971;eur;
2020679;05/12/2020;midi;05/04/2021;5;7;13;14;18;20;25;33;36;40;43;45;49;50;52;54;60;61;65;68;2;6 684 131;eur;
2020678;04/12/2020;soir;04/04/2021;4;5;11;13;14;21;24;30;32;33;37;43;44;47;48;55;59;60;68;69;2;0 920 638;eur;
2020677;04/12/2020;midi;04/04/2021;10;12;19;26;29;30;32;33;34;35;45;55;56;57;60;61;65;66;67;70;3;2 782 268;eur;
2020676;03/12/2020;soir;03/04/2021;2;8;9;10;11;13;23;24;26;29;31;35;46;48;59;61;62;63;66;69;2;4 072 655;eur;
2020675;03/12/2020;midi;03/04/2021;5;6;10;13;19;20;25;31;33;35;36;38;40;41;46;50;52;58;64;68;2;6 971 065;eur;
2020674;02/12/2020;soir;02/04/2021;3;5;6;9;17;19;20;21;24;30;36;37;40;41;42;46;51;55;61;62;2;1 416 722;eur;
2020673;02/12/2020;midi;02/04/2021;13;15;16;19;20;25;26;27;30;31;32;37;50;51;54;58;59;64;65;68;2;7 189 987;eur;
2020672;01/12/2020;soir;01/04/2021;5;6;7;8;9;11;13;15;23;30;38;42;44;45;49;52;55;61;65;69;2;6 141 548;eur;
2020671;01/12/2020;midi;01/04/2021;3;9;10;11;12;13;15;22;24;30;31;34;36;42;51;54;55;59;61;62;3;8 624 099;eur;
2020670;30/11/2020;soir;31/03/2021;4;6;9;12;16;17;20;25;29;32;35;39;40;46;52;53;60;63;64;68;3;2 046 757;eur;
2020669;30/11/2020;midi;31/03/2021;4;9;12;17;20;30;37;38;42;47;48;49;51;53;56;59;60;61;65;70;3;4 660 328;eur;
2020668;29/11/2020;soir;30/03/2021;1;2;3;14;15;17;24;25;37;45;48;49;55;57;58;62;64;66;67;70;2;9 863 571;eur;
2020667;29/11/2020;midi;30/03/2021;1;8;11;14;17;25;31;34;38;41;42;46;47;53;58;59;62;63;65;70;2;8 281 302;eur;
2020666;28/11/2020;soir;29/03/2021;1;3;4;8;11;24;28;33;34;39;43;45;52;53;57;58;59;64;66;69;3;7 517 433;eur;
2020665;28/11/2020;midi;29/03/2021;1;5;10;12;13;16;17;25;31;34;39;48;49;50;53;56;59;61;62;67;2;8 128 792;eur;
2020664;27/11/2020;soir;28/03/2021;8;11;17;19;21;24;31;34;36;38;43;46;47;49;59;62;63;64;67;68;3;7 341 427;eur;
2020663;27/11/2020;midi;28/03/2021;2;8;10;14;15;16;17;18;22;25;27;37;43;46;47;53;59;65;68;69;2;2 814 026;eur;
2020662;26/11/2020;soir;27/03/2021;1;3;6;9;11;13;19;20;25;29;35;39;41;45;49;55;59;61;62;70;2;1 974 027;eur;
2020661;26/11/2020;midi;27/03/2021;1;4;6;9;11;13;14;17;19;20;21;28;32;35;36;37;44;46;50;57;3;3 859 565;eur;
2020660;25/11/2020;soir;26/03/2021;4;12;14;18;20;27;28;34;36;44;46;47;55;57;59;61;62;63;65;66;2;4 980 514;eur;
2020659;25/11/2020;midi;26/03/2021;1;17;25;29;30;33;37;38;39;43;46;49;54;55;57;58;60;67;69;70;2;5 357 558;eur;
2020658;24/11/2020;soir;25/03/2021;3;8;10;11;13;18;26;27;33;36;38;42;43;47;49;51;53;56;66;69;3;7 312 267;eur;
2020657;24/11/2020;midi;25/03/2021;6;9;12;13;19;37;38;41;42;43;47;54;55;56;58;60;62;64;66;69;2;7 738 113;eur;
2020656;23/11/2020;soir;24/03/2021;9;13;17;23;24;28;29;33;34;41;52;53;54;55;57;59;63;64;65;69;3;4 569 920;eur;
2020655;23/11/2020;midi;24/03/2021;3;6;9;15;17;19;25;27;33;35;43;44;52;57;58;60;61;63;68;70;2;0 318 366;eur;
2020654;22/11/2020;soir;22/01/2021;1;3;5;12;14;19;20;25;28;29;42;44;49;50;56;57;59;63;65;68;2;2 744 199;eur;
2020653;22/11/2020;midi;22/01/2021;2;5;7;9;10;16;17;27;29;31;32;37;40;43;44;46;51;58;59;67;2;2 661 166;eur;
2020652;21/11/2020;soir;21/01/2021;1;3;4;6;8;13;21;22;24;25;28;29;33;38;42;53;59;64;65;66;2;5 496 500;eur;
2020651;21/11/2020;midi;21/01/2021;8;9;11;14;18;19;20;22;23;28;33;37;41;54;55;56;61;62;63;69;3;3 787 440;eur;
2020650;20/11/2020;soir;20/01/2021;2;6;7;12;15;18;19;23;27;31;34;40;41;46;51;54;59;66;67;68;2;2 066 202;eur;
2020649;20/11/2020;midi;20/01/2021;7;11;12;17;18;20;22;23;29;31;32;33;37;38;42;48;56;57;64;70;5;6 817 385;eur;
2020648;19/11/2020;soir;19/01/2021;1;2;3;4;15;17;18;27;30;31;34;43;47;51;53;54;57;58;63;66;3;0 839 997;eur;
2020647;19/11/2020;midi;19/01/2021;4;20;21;23;26;27;32;33;34;35;38;42;47;50;57;60;62;63;64;70;5;7 943 023;eur;
2020646;18/11/2020;soir;18/01/2021;2;6;7;10;13;16;22;26;33;39;41;44;47;52;59;61;64;66;67;68;3;1 573 389;eur;
2020645;18/11/2020;midi;18/01/2021;2;6;7;9;21;22;23;24;31;33;34;42;45;47;52;53;54;56;65;70;2;3 254 166;eur;
2020644;17/11/2020;soir;17/01/2021;5;6;7;13;20;21;34;37;39;43;44;50;51;56;57;61;63;68;69;70;2;8 637 819;eur;
2020643;17/11/2020;midi;17/01/2021;4;7;8;10;11;12;15;24;25;26;31;39;41;47;49;50;51;60;63;67;5;3 871 060;eur;
2020642;16/11/2020;soir;16/01/2021;1;4;5;7;8;12;14;16;21;25;27;47;48;50;54;55;59;60;64;68;2;0 305 012;eur;
2020641;16/11/2020;midi;16/01/2021;9;11;13;14;17;21;32;33;37;40;42;43;47;48;49;50;55;58;63;69;2;4 724 280;eur;
2020640;15/11/2020;soir;15/01/2021;5;8;15;17;20;35;37;39;43;44;45;51;52;57;60;63;65;67;69;70;2;7 862 617;eur;
2020639;15/11/2020;midi;15/01/2021;1;8;18;19;20;23;29;30;34;36;39;47;49;50;51;52;54;55;58;61;3;3 656 814;eur;
2020638;14/11/2020;soir;14/01/2021;1;3;4;12;13;14;16;18;20;23;29;32;36;42;52;60;61;64;66;68;2;0 907 117;eur;
2020637;14/11/2020;midi;14/01/2021;1;5;8;11;13;14;20;23;29;33;35;39;44;48;50;53;58;61;65;69;2;9 540 554;eur;
2020636;13/11/2020;soir;13/01/2021;2;10;15;19;22;23;25;34;35;39;42;47;51;54;56;57;61;63;66;67;3;0 973 006;eur;
2020635;13/11/2020;midi;13/01/2021;3;6;8;9;10;13;15;20;24;26;31;33;34;35;39;44;58;65;66;68;2;8 879 211;eur;
2020634;12/11/2020;soir;12/01/2021;3;5;9;10;12;16;17;20;21;24;27;29;32;41;49;54;55;57;63;64;2;2 431 646;eur;
2020633;12/11/2020;midi;12/01/2021;1;8;13;19;20;21;29;31;46;47;48;49;55;60;63;64;65;66;68;69;2;6 499 321;eur;
2020632;11/11/2020;soir;11/01/2021;6;11;17;18;25;27;28;33;35;36;38;43;46;48;49;50;56;65;66;67;3;2 653 244;eur;
2020631;11/11/2020;midi;11/01/2021;1;3;5;7;12;13;23;24;25;26;28;34;40;42;50;54;57;60;63;68;3;6 761 321;eur;
2020630;10/11/2020;soir;10/01/2021;3;6;8;14;16;22;25;27;30;35;36;38;49;50;53;55;57;59;61;63;2;6 188 302;eur;
2020629;10/11/2020;midi;10/01/2021;2;5;6;7;28;29;31;36;42;46;50;55;56;57;58;59;64;66;68;69;5;9 536 000;eur;
2020628;09/11/2020;soir;09/01/2021;2;4;7;8;14;24;25;31;35;38;41;42;43;44;47;48;51;54;55;61;2;9 432 989;eur;
2020627;09/11/2020;midi;09/01/2021;9;10;14;15;21;26;30;34;36;38;39;44;45;51;58;59;60;61;64;67;2;6 763 392;eur;
2020626;08/11/2020;soir;08/01/2021;7;11;16;17;20;23;25;38;39;41;44;51;54;57;58;59;60;61;66;69;3;0 262 632;eur;
2020625;08/11/2020;midi;08/01/2021;3;4;7;10;11;13;17;18;19;30;31;33;37;39;40;49;51;59;68;69;2;2 596 115;eur;
2020624;07/11/2020;soir;07/01/2021;1;3;5;7;22;23;25;27;35;43;46;50;51;52;59;61;64;65;68;69;5;1 111 648;eur;
2020623;07/11/2020;midi;07/01/2021;5;11;13;19;21;23;26;29;37;39;43;44;46;51;53;55;59;62;66;68;2;7 560 844;eur;
2020622;06/11/2020;soir;06/01/2021;9;12;13;17;27;35;36;38;39;44;50;51;52;55;59;62;66;67;68;69;3;7 201 005;eur;
2020621;06/11/2020;midi;06/01/2021;4;6;14;17;20;21;23;28;30;36;40;44;51;52;58;60;63;66;67;68;2;4 297 821;eur;
2020620;05/11/2020;soir;05/01/2021;4;5;11;13;16;20;27;28;29;31;39;45;46;47;48;51;58;60;62;65;3;8 222 012;eur;
2020619;05/11/2020;midi;05/01/2021;4;5;6;20;24;28;31;34;41;42;45;47;48;49;53;59;61;65;66;70;2;2 131 811;eur;
2020618;04/11/2020;soir;04/01/2021;2;5;18;20;21;22;23;28;34;37;39;49;54;56;59;60;63;65;68;69;2;9 026 324;eur;
2020617;04/11/2020;midi;04/01/2021;4;13;14;16;17;21;22;25;26;31;35;37;45;48;50;51;57;61;62;68;2;3 565 441;eur;
2020616;03/11/2020;soir;03/01/2021;5;7;14;17;22;23;27;28;32;35;36;39;40;41;45;55;59;60;62;66;2;6 038 307;eur;
2020615;03/11/2020;midi;03/01/2021;9;14;15;19;20;26;28;29;30;34;37;41;46;47;54;55;58;63;65;67;3;7 010 288;eur;
2020614;02/11/2020;soir;02/01/2021;7;13;15;16;17;19;20;21;25;31;32;44;46;49;51;52;60;63;67;70;2;0 218 295;eur;
2020613;02/11/2020;midi;02/01/2021;14;20;26;28;29;30;31;35;41;43;47;48;49;52;54;55;59;64;67;68;2;2 330 743;eur;
2020612;01/11/2020;soir;01/01/2021;2;6;17;23;24;26;28;32;33;34;44;45;47;50;52;53;55;64;67;70;3;3 869 187;eur;
2020611;01/11/2020;midi;01/01/2021;3;5;7;9;10;11;13;15;27;30;37;46;47;48;52;53;54;55;62;68;5;7 788 862;eur;
2020610;31/10/2020;soir;31/12/2020;5;10;12;15;19;23;28;30;36;41;43;48;52;55;60;61;63;65;69;70;2;9 673 357;eur;
2020609;31/10/2020;midi;31/12/2020;3;8;13;14;15;18;19;22;25;26;32;39;41;50;51;52;53;59;63;66;2;1 563 577;eur;
2020608;30/10/2020;soir;30/12/2020;1;2;8;16;17;22;25;29;34;39;43;44;54;55;58;59;62;66;68;70;2;5 348 068;eur;
2020607;30/10/2020;midi;30/12/2020;6;7;10;13;17;20;25;27;28;32;33;40;55;56;59;60;62;63;67;70;3;3 582 540;eur;
2020606;29/10/2020;soir;29/12/2020;7;10;20;23;24;29;30;38;39;40;44;45;46;48;49;54;61;64;66;70;2;6 164 622;eur;
2020605;29/10/2020;midi;29/12/2020;9;15;16;20;27;32;39;42;43;45;49;50;51;52;54;57;58;62;64;66;3;2 161 733;eur;
2020604;28/10/2020;soir;28/12/2020;1;3;11;13;15;16;17;23;24;26;35;41;43;45;48;50;63;65;67;70;2;0 257 275;eur;
2020603;28/10/2020;midi;28/12/2020;1;2;3;4;5;11;12;18;21;28;32;37;38;42;43;51;52;57;64;68;2;8 569 427;eur;
2020602;27/10/2020;soir;27/12/2020;6;10;14;16;18;23;24;25;27;28;35;39;44;46;47;51;56;63;67;69;5;2 852 829;eur;
2020601;27/10/2020;midi;27/12/2020;2;4;5;8;9;11;13;14;16;20;31;32;35;37;43;44;46;56;61;66;3;2 404 798;eur;
2020600;26/10/2020;soir;26/12/2020;3;6;13;21;26;28;32;33;38;40;43;49;54;55;57;61;62;65;67;70;2;8 362 629;eur;
2020599;26/10/2020;midi;26/12/2020;3;6;11;15;16;17;20;26;29;43;44;45;46;47;51;55;56;60;61;62;2;2 839 262;eur;
2020598;25/10/2020;soir;25/12/2020;1;12;14;15;16;19;20;21;22;26;42;45;50;52;57;58;64;65;69;70;2;6 199 896;eur;
2020597;25/10/2020;midi;25/12/2020;3;5;6;8;11;12;14;20;23;26;29;31;33;38;40;55;58;67;69;70;3;7 005 386;eur;
2020596;24/10/2020;soir;24/12/2020;2;5;6;11;16;21;24;25;26;37;40;44;46;50;51;52;54;61;62;69;2;6 864 474;eur;
2020595;24/10/2020;midi;24/12/2020;4;6;7;8;16;18;22;23;29;34;40;46;47;49;51;53;55;56;58;61;2;7 698 183;eur;
2020594;23/10/2020;soir;23/12/2020;1;9;18;20;22;25;35;36;39;40;41;42;45;46;48;54;56;62;63;67;5;8 023 060;eur;
2020593;23/10/2020;midi;23/12/2020;3;4;6;7;12;14;17;19;20;23;28;29;30;32;40;47;54;55;57;68;3;8 913 178;eur;
2020592;22/10/2020;soir;22/12/2020;3;5;8;10;11;12;13;15;19;20;23;24;30;39;43;44;45;47;54;68;5;2 878 061;eur;
2020591;22/10/2020;midi;22/12/2020;1;4;7;8;11;12;16;17;21;24;26;30;36;38;50;60;62;64;66;70;2;6 075 159;eur;
2020590;21/10/2020;soir;21/12/2020;1;3;8;10;15;16;18;21;22;23;25;28;30;38;39;43;53;55;61;70;2;9 623 973;eur;
2020589;21/10/2020;midi;21/12/2020;2;4;7;8;14;16;18;23;31;38;40;42;44;46;47;49;52;57;63;68;2;0 062 640;eur;
2020588;20/10/2020;soir;20/12/2020;1;2;4;5;11;12;16;19;21;22;23;26;32;43;49;53;58;61;66;69;3;6 116 370;eur;
2020587;20/10/2020;midi;20/12/2020;5;16;17;18;22;27;30;31;32;35;37;42;43;45;49;50;52;53;61;69;2;2 190 590;eur;
2020586;19/10/2020;soir;19/12/2020;5;8;10;15;16;25;28;29;31;32;37;41;42;47;57;60;62;65;66;70;2;7 825 493;eur;
2020585;19/10/2020;midi;19/12/2020;2;7;12;17;19;21;25;29;36;37;39;42;47;53;58;61;62;63;66;69;2;5 763 952;eur;
